Date,card_number,full_name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2024-04-04 11:01:53,I0EXYV,XCVW24,UNDER GRADUATION(UG),ST,Check out,-,74563,TITLE A MSCOMPUTER ARCHITECTURE : A QUANTITATIVE APPROACH: SUBTITLEB,"AUTHOR CR SHENNESSY, JOHN",RIT,RIT
2024-04-04 11:03:14,KFYZOF,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,100259,JAVA THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2024-04-04 11:03:22,Z313S2,XCVW24,ISE,ST,Renew,-,92782,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2024-04-04 11:06:13,A6F3B3,XCVW24,,NT,Check out,-,DB6152,YASHASWI,SUDHA MURTY,RIT,RIT
2024-04-04 11:06:26,A6F3B3,XCVW24,,NT,Check out,-,DB6162,DAALAR SOSE,SUDHA MURTY,RIT,RIT
2024-04-04 11:06:39,A6F3B3,XCVW24,,NT,Check out,-,DB6187,MOOKAJJIYA KANASUGALU,DR.K SHIVARAMA KAARANT,RIT,RIT
2024-04-04 11:10:00,KZQTJS,XCVW24,MBA,PG,Check in,-,MB8028,DIGITAL MARKETING: STRATEGY & TACTICS,"KAGAN, SINGH",RIT,RIT
2024-04-04 11:15:14,KZQTJS,XCVW24,MBA,PG,Other,-21.0000,,,,,
2024-04-04 11:32:54,VGMTDI,XCVW24,CSE,ST,Check in,-,DB5864,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS",RIT,RIT
2024-04-04 11:33:06,VGMTDI,XCVW24,CSE,ST,Check out,-,DB5864,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS",RIT,RIT
2024-04-04 11:38:27,QWL8YE,XCVW24,CSE_CY,UG,Check in,-,33358,COMPUTER ORGANIZATION,"HAMACHER, V CARL",RIT,RIT
2024-04-04 11:45:07,XJMS8V,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,91945,GATE: 2020 ELECTRONICS AND COMMUNICATION ENGINEERING,G K PUBLICATION,RIT,RIT
2024-04-04 11:45:14,XJMS8V,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,98012,TOPIC-WISE TESTS GATE ELECTRONICS AND COMMUNICATION ENGINEERING,TRISHNA,RIT,RIT
2024-04-04 11:51:42,OPOULI,XCVW24,CSE,UG,Check in,-,100949,FUNDAMENTALS OF DATA STRUCTURES IN C,HOROWITZ ELLIS SAHNI SARTAJ,RIT,RIT
2024-04-04 11:51:58,0R3OUF,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,100969,HANDS-ON MACHINE LEARNING WITH SCIKIT -LEARN KERAS &TENSOR FLOW,GERON AURELIEN,RIT,RIT
2024-04-04 11:52:10,UVO091,XCVW24,ARCH,ST,Check out,-,63345,CLASS ARCHITECTURE,CROSBIE MICHAEL J,RIT,RIT
2024-04-04 11:52:21,UVO091,XCVW24,ARCH,ST,Check out,-,84061,KINDERGARTENS SCHOOLS AND PLAYGROUNDS,CANIZARES,RIT,RIT
2024-04-04 12:05:00,K5FH3Q,XCVW24,EIE,ST,Renew,-,92284,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-04-04 12:05:32,K5FH3Q,XCVW24,EIE,ST,Check in,-,95744,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-04-04 12:05:45,H9Y8BR,XCVW24,EIE,ST,Check in,-,95754,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-04-04 12:06:24,4UXR26,XCVW24,ME,ST,Check in,-,93663,ELEMENTS OF MECHANICAL ENGINEERING,MANGLIK V K,RIT,RIT
2024-04-04 12:06:35,PV5AHH,XCVW24,CSE_CY,ST,Renew,-,99324,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-04-04 12:07:01,53FKID,XCVW24,CSE_CY,ST,Renew,-,76222,ENGINEERING CHEMISTRY,GADAG R V,RIT,RIT
2024-04-04 12:07:07,53FKID,XCVW24,CSE_CY,ST,Renew,-,99314,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-04-04 12:07:39,QI8OQD,XCVW24,CSE_CY,ST,Renew,-,99336,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-04-04 12:07:45,QI8OQD,XCVW24,CSE_CY,ST,Renew,-,66737,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2024-04-04 12:12:52,UFODHJ,XCVW24,CSE_CY,UG,Check in,-,66938,DATABASE SYSTEM CONCEPTS,"SILBERSCHATZ, ABRAHAM",RIT,RIT
2024-04-04 12:14:18,8GM2TX,1IXOY8,,UG,Check in,-,85927,ESTIMATING COSTING AND VALUATION,RANGWALA,RIT,RIT
2024-04-04 12:25:22,3KH8CN,XCVW24,CV,ST,Renew,-,70368,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2024-04-04 12:25:47,QQ2DYR,XCVW24,CV,ST,Renew,-,70373,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2024-04-04 12:27:07,QF2OZT,8OQQ2B,,TS,Check in,-,65472,ESSENTIALS OF ENTREPRENEURSHIP AND SMALL BUSINESS MANAGEMENT,ZIMMERER THOMAS W,RIT,RIT
2024-04-04 12:27:20,QF2OZT,8OQQ2B,,TS,Check in,-,81117,PRINCIPLES OF MANAGEMENT,"TRIPATHI, P C",RIT,RIT
2024-04-04 12:30:24,94UEOH,XCVW24,BT,ST,Check in,-,98956,NANO MATERIALS,A.K. BANDYOPADHYAY,RIT,RIT
2024-04-04 12:30:32,94UEOH,XCVW24,BT,ST,Check in,-,97689,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-04-04 12:30:39,94UEOH,XCVW24,BT,ST,Check in,-,94915,THE 7 HABITSS OF HIGHLY EFFECTIV PEOPLE,"COVEY, STEPHEN R",RIT,RIT
2024-04-04 12:35:02,QF2OZT,8OQQ2B,,TS,Check in,-,86411,ENTREPRENEURSHIP DEVELOPMENT AND SMALL B,POORNIMA,RIT,RIT
2024-04-04 12:36:30,I5JJZ0,XCVW24,ME,UG,Check out,-,72923,INTRODUCTION TO FINITE ELEMENTS IN ENGINEERING,TIRUPATHI R. CHANDRUPATLA,RIT,RIT
2024-04-04 12:37:21,167QGM,XCVW24,CSE,UG,Check in,-,DB6214,SOFT MANA,SUDHA MURTY,RIT,RIT
2024-04-04 12:41:40,PBU7H6,HRGSCS,CHEM,ST,Check in,-,95864,BALAKE KANNADA,THIMMESHA L,RIT,RIT
2024-04-04 12:41:52,PBU7H6,HRGSCS,CHEM,ST,Check in,-,89718,COMMUNICATION SKILLS,KUMAR,RIT,RIT
2024-04-04 12:43:15,ITXQZW,XCVW24,ME,UG,Check in,-,DB6382,OPERATIONS RESERCH,SHANKARA IYER.P,RIT,RIT
2024-04-04 12:43:27,ITXQZW,XCVW24,ME,UG,Check in,-,87999,INTRODUCTION TO FINITE ELEMENTS IN ENGINEERING,CHANDRUPATLA,RIT,RIT
2024-04-04 12:47:31,WM44BX,XCVW24,EIE,ST,Check out,-,92288,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-04-04 12:57:04,26556E,XCVW24,MCA,PG,Check in,-,MC1017,UNIX: CONCEPTS AND APPLICATIONS,"DAS, SUMITHABHA",RIT,RIT
2024-04-04 12:57:18,26556E,XCVW24,MCA,PG,Check in,-,MC3743,DISCRETE AND COMBINATORIAL MATHEMATICS,GRIMALDI RALPH,RIT,RIT
2024-04-04 13:02:01,B5EMWF,XCVW24,MCA,PG,Check in,-,MC3880,DISCRETE AND COMBINATORIAL MATHEMATICS: AN APPLIED INTRODUCTION,"GRIMALDI, RALPH P",RIT,RIT
2024-04-04 13:03:27,AL25JY,XCVW24,MCA,PG,Check out,-,MC3976,UNIX: CONCEPTS AND APPLICATIONS,"DAS, SUMITHABHA",RIT,RIT
2024-04-04 13:03:28,0L1SFL,XCVW24,Chemical Engineering,UG,Renew,-,77121,BIOPROCESS ENGINEERING BASIC CONCEPTS,SHULER,RIT,RIT
2024-04-04 13:05:16,UFODHJ,XCVW24,CSE_CY,UG,Check out,-,82937,CRYPTOGRAPHY AND NETWORK SECURITY: PRINCIPLES AND PRACTICE,"STALLINGS, WILLIAM",RIT,RIT
2024-04-04 13:07:07,WMVU08,XCVW24,UNDER GRADUATION(UG),ST,Check out,-,95177,CHEMICAL PROCESS CONTROL : INTRODUCTION TO THEORY AND PRACTICE,"STEPHANOPOULOS, GEORGE",RIT,RIT
2024-04-04 13:07:23,WMVU08,XCVW24,UNDER GRADUATION(UG),ST,Check out,-,70215,FOOD SCIENCE,"POTTER, NORMAN. N",RIT,RIT
2024-04-04 13:08:22,9N0J2D,XCVW24,UNDER GRADUATION(UG),UG,Check out,-,74961,DATA STRUCTURES WITH JAVA,JOHN R. HUBBARD,RIT,RIT
2024-04-04 13:25:31,ZRZOT8,XCVW24,CSE,UG,Check in,-,89126,FUNDAMENTALS OF DATA STRUCTURES IN C,HOROWITZ.ELLIS AND OTHERS,RIT,RIT
2024-04-04 13:31:27,XW9WZ8,XCVW24,ME,UG,Check in,-,DB5445,BASIC THERMODYNAMICS,HEGDE R K,RIT,RIT
2024-04-04 13:31:42,XW9WZ8,XCVW24,ME,UG,Check in,-,20429,ENGINEERING THERMODYNAMICS,"NAG, P K",RIT,RIT
2024-04-04 13:36:27,XW9WZ8,XCVW24,ME,UG,Other,-77.0000,,,,,
2024-04-04 13:49:38,O7MFEU,XCVW24,MCA,PG,Renew,-,MC3800,TECHNICAL COMMUNICATION: PRINCIPLES AND PRACTICE,"MEENAKSHI, RAMAN",RIT,RIT
2024-04-04 14:07:18,RL6JDZ,XCVW24,RAI,PG,Renew,-,84725,RESEARCH METHODOLOGY: METHODS AND TECHNIQUES,KOTHARI C R,RIT,RIT
2024-04-04 14:08:02,U2PDZO,XCVW24,RAI,PG,Renew,-,96645,RESEARCH METHODOLOGY,"C R KOTHARI , GAURAV GARG",RIT,RIT
2024-04-04 14:14:53,9T3J2O,XCVW24,ME,UG,Check in,-,89676,ENGINEERING THERMODYNAMICS,NAG,RIT,RIT
2024-04-04 14:15:06,9T3J2O,XCVW24,ME,UG,Check in,-,DB3467,MATERIAL SCIENCE & METALLURGY,K.R.PHANEESH,RIT,RIT
2024-04-04 14:21:15,9T3J2O,XCVW24,ME,UG,Other,-66.0000,,,,,
2024-04-04 14:33:40,0Y0X67,XCVW24,EIE,ST,Check in,-,92206,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2024-04-04 14:33:58,0Y0X67,XCVW24,EIE,ST,Renew,-,95817,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-04-04 14:34:03,0Y0X67,XCVW24,EIE,ST,Renew,-,66498,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-04-04 14:35:15,6LO19R,XCVW24,EIE,ST,Renew,-,92260,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-04-04 14:40:06,K47OL0,XCVW24,EIE,ST,Check in,-,66467,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-04-04 14:41:12,Y45AK2,XCVW24,MCA,PG,Check in,-,MC3879,DISCRETE AND COMBINATORIAL MATHEMATICS: AN APPLIED INTRODUCTION,"GRIMALDI, RALPH P",RIT,RIT
2024-04-04 14:42:08,1PH1T6,XCVW24,MCA,PG,Check in,-,MC3963,UNIX: CONCEPTS AND APPLICATIONS,"DAS, SUMITHABHA",RIT,RIT
2024-04-04 14:43:03,KQ2PCH,XCVW24,CSE,ST,Renew,-,97695,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-04-04 14:43:08,KQ2PCH,XCVW24,CSE,ST,Renew,-,77806,ENGINEERING CHEMISTRY,GADAG,RIT,RIT
2024-04-04 14:44:14,86EZWM,XCVW24,UNDER GRADUATION(UG),ST,Renew,-,88839,DESIGN OF ANALOG CMOS INTEGRATED CIRCUIT,"RAZAVI,BEHZAD",RIT,RIT
2024-04-04 14:45:28,FK0RB3,XCVW24,CSE,ST,Check out,-,76227,ENGINEERING CHEMISTRY,GADAG R V,RIT,RIT
2024-04-04 14:46:03,AQ3UY3,XCVW24,CSE,ST,Check out,-,76192,ENGINEERING CHEMISTRY,GADAG R V,RIT,RIT
2024-04-04 14:49:23,KQ2PCH,XCVW24,CSE,ST,Check in,-,98827,Internet of Things: A Hands-on Approach,"Arshdeep Bahga, Vijay Madisetti,",RIT,RIT
2024-04-04 14:50:03,KQ2PCH,XCVW24,CSE,ST,Check in,-,56541,MATLAB PROGRAMMING FOR ENGINEERS,"CHAPMAN, STEPHEN.I",RIT,RIT
2024-04-04 15:00:57,VWA9G8,XCVW24,CSE,UG,Check in,-,84647,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS",RIT,RIT
2024-04-04 15:04:27,VWA9G8,XCVW24,CSE,UG,Other,-39.0000,,,,,
2024-04-04 15:08:56,G9IOLD,XCVW24,CV,UG,Check in,-,89064,A TEXTBOOK OF FLUID MECHANICS AND HYDRAULIC MACHINES,"BANSAL,RK",RIT,RIT
2024-04-04 15:09:07,G9IOLD,XCVW24,CV,UG,Check in,-,58156,WATER SUPPLY ENGINEERING: ENVIRONMENTAL ENGINEERING VOL. I,"GARG, SANTHOSH KUMAR",RIT,RIT
2024-04-04 15:09:16,G9IOLD,XCVW24,CV,UG,Check in,-,72019,SURVEYING AND LEVELLING,SUBRAMANIAN R,RIT,RIT
2024-04-04 15:22:25,5DCN9O,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,82033,DIGITAL DESIGN WITH AN INTRODUCTION TO THE VERILOG HDL,MANO,RIT,RIT
2024-04-04 15:22:41,5DCN9O,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,89124,ELECTRONIC DEVICES AND CIRCUIT THEORY,"BOYLESTAD,ROBERT L AND NASHELSKY,LOUIS",RIT,RIT
2024-04-04 15:25:53,5DCN9O,XCVW24,UNDER GRADUATION(UG),UG,Other,-55.0000,,,,,
2024-04-04 15:29:41,3AUAIT,XCVW24,IEM,ST,Check out,-,4007,PHYSICS FOR STUDENTS OF SCIENCE AND ENGINEERING,RESNICK R,RIT,RIT
2024-04-04 15:29:48,3AUAIT,XCVW24,IEM,ST,Check out,-,DB5919,FUNDEMENTALS OF PHYSICS,"HALLIDAY , RESNICK , WALKER",RIT,RIT
2024-04-04 15:32:07,M44535,XCVW24,CSE_CY,UG,Check in,-,100774,FUNDAMENTALS OF DATABASE SYSTEM,ELMASRI RAMEZ NAVETHE SHAMKANT B,RIT,RIT
2024-04-04 15:32:12,M44535,XCVW24,CSE_CY,UG,Check in,-,79964,DATA STRUCTURES USING C,THAREJA REEMA,RIT,RIT
2024-04-04 15:42:05,NWQQ4Z,XCVW24,EEE,ST,Renew,-,76719,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2024-04-04 15:42:10,Q9GXWS,XCVW24,MBA,PG,Check in,-,MB7948,MARKETING MANAGEMENT,RAJAN SAXENA,RIT,RIT
2024-04-04 15:43:56,SN6VOJ,XCVW24,ME,ST,Check out,-,DB5383,FORD THE MEN AND THE MACHINE,ROBERT LACEY,RIT,RIT
2024-04-04 15:52:30,Z5ICQ5,484JVG,PG,PG,Check in,-,69220,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,KEVIN S,RIT,RIT
2024-04-04 15:52:40,Z5ICQ5,484JVG,PG,PG,Check in,-,38419,COST ACCOUNTING,"LAL, JAWAHAR",RIT,RIT
2024-04-04 15:57:33,C5KI9A,V0W5JK,RAI,PG,Check in,-,100293,AUTOMATE THE BORING STUTF WITH PYTHON,SWEIGART A L,RIT,RIT
2024-04-04 15:59:00,L9J7H2,XCVW24,CSE,UG,Check in,-,100128,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS SAHNI,SARTAJ ANDERSON, FREED",RIT,RIT
2024-04-04 16:02:25,C5KI9A,V0W5JK,RAI,PG,Check in,-,DB2399,HYDRAULICS AND PNEUMATICS,"RAMACHANDRA, H. D.",RIT,RIT
2024-04-04 16:03:22,AU8EWN,XCVW24,ISE,ST,Renew,-,99345,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-04-04 16:10:02,4GVDYF,QXVNAU,,PG,Check out,-,MB5809,MANAGERIAL ECONOMICS,"DWIVEDI, D.N.",RIT,RIT
2024-04-04 16:10:09,F4XOZL,XCVW24,LEC,PG,Check out,-,96961,A COMPETITIVE APPROACH TO LINEAR ALGEBRA,PUNDIR S.K.,RIT,RIT
2024-04-04 16:11:51,ZPC5AN,XCVW24,CSE,UG,Check in,-,100953,FUNDAMENTALS OF DATA STRUCTURES IN C,HOROWITZ ELLIS SAHNI SARTAJ,RIT,RIT
2024-04-04 16:14:43,ZPC5AN,XCVW24,CSE,UG,Other,-15.0000,,,,,
2024-04-04 16:18:44,Q0YR7S,XCVW24,LVS,PG,Check out,-,91200,ESSENTIALS OF ELECTRONIC TESTING FOR DIGITAL MEMORY & MIXED SIGNAL VLSI CIRCUITS,"BUSHNELL, MICHAEL L",RIT,RIT
2024-04-04 16:18:55,Q0YR7S,XCVW24,LVS,PG,Check out,-,67446,CMOS VLSI DESIGN: A CIRCUITS AND SYSTEMS PERSPECTIVE,"WESTE, NEIL",RIT,RIT
2024-04-04 16:20:01,QTR4Z5,XCVW24,AIDS,ST,Check out,-,DB6942,HEAD FIRST JAVA,SIERRA KATHY,RIT,RIT
2024-04-04 16:22:26,HTKIKG,XCVW24,STRS,PG,Renew,-,91225,ADVANCED REINFORCED CONCRETE DESIGN: IS456-200 BSEN: 1992-1-,KRISHNA RAJU N,RIT,RIT
2024-04-04 16:22:40,45W76L,XCVW24,CSE,ST,Check out,-,99327,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-04-04 16:25:13,3UN178,XCVW24,ARCH,TS,Check out,-,51705,ENCYCLOPADIA OF DISASTER MANAGEMENT: DIASTER MANAGEMENT VOL-I,GOEL S L,RIT,RIT
2024-04-04 16:30:17,2PQIOS,XCVW24,ML,ST,Check in,-,67429,PROGRAMMING IN C,"THAREJA, REEMA",RIT,RIT
2024-04-04 16:33:32,2PQIOS,XCVW24,ML,ST,Check out,-,92409,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2024-04-04 16:33:36,2PQIOS,XCVW24,ML,ST,Check out,-,DB6221,BASIC ELECTRONICS,"KOTHARI,D P AND NAGARATH, I J",RIT,RIT
2024-04-04 16:34:30,B3AW6I,XCVW24,ML,ST,Check in,-,92905,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-04-04 16:36:57,YTZU6Z,XCVW24,UNDER GRADUATION(UG),ST,Renew,-,45370,POWER SYSTEM ANALYSIS AND DESIGN,GUPTA B R,RIT,RIT
2024-04-04 16:37:59,SR5QRA,XCVW24,ML,ST,Check out,-,92448,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2024-04-04 16:38:13,SR5QRA,XCVW24,ML,ST,Check out,-,71409,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-04-04 16:38:30,MCFENH,XCVW24,ECE,ST,Check out,-,92460,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2024-04-04 16:38:45,MFLPZW,XCVW24,AIDS,UG,Check in,-,100822,ARTIFICIAL INTELLIGENCE MODERN APPROACH,RUSSEL STUART NORVEG PETER,RIT,RIT
2024-04-04 16:39:05,B2IMT9,XCVW24,ML,ST,Check out,-,71417,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-04-04 16:39:43,B3AW6I,XCVW24,ML,ST,Check out,-,92706,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2024-04-04 16:39:46,B3AW6I,XCVW24,ML,ST,Check out,-,92471,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2024-04-04 16:39:52,B3AW6I,XCVW24,ML,ST,Check out,-,71422,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-04-04 17:16:00,AEWYYW,XCVW24,UNDER GRADUATION(UG),ST,Other,-65.0000,,,,,
2024-04-05 09:21:03,R8I9F4,XCVW24,MCA,PG,Check in,-,MC990,DATA STRUCTURES USING C AND C++,"LANGSAM, YEDIDYAH",RIT,RIT
2024-04-05 09:21:15,WPC0KH,XCVW24,MCA,PG,Check in,-,MC1510,DATA STRUCTURES USING C AND C++,"LANGSAM, YEDIDYAH",RIT,RIT
2024-04-05 09:21:30,WPC0KH,XCVW24,MCA,PG,Check in,-,MC1015,UNIX: CONCEPTS AND APPLICATIONS,"DAS, SUMITHABHA",RIT,RIT
2024-04-05 09:38:16,6WEAKG,XCVW24,ARCH,TS,Check out,-,85928,"ESTIMATING, COSTING AND VLAUATION",RANGWALA,RIT,RIT
2024-04-05 09:56:08,Z5PANR,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,80676,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2024-04-05 09:59:26,Z5PANR,XCVW24,UNDER GRADUATION(UG),UG,Other,-15.0000,,,,,
2024-04-05 10:08:53,UD5FO9,XCVW24,BT,ST,Check in,-,91949,GATE: 2020 BIOTECHNOLOGY,"KUMAR, PRABHUNSHU",RIT,RIT
2024-04-05 10:10:15,UD5FO9,XCVW24,BT,ST,Other,-88.0000,,,,,
2024-04-05 10:17:09,O7MFEU,XCVW24,MCA,PG,Renew,-,MC663,UNIX: CONCEPTS AND APPLICATIONS,"DAS, SUMITHABHA",RIT,RIT
2024-04-05 10:18:13,VLQHRI,G3S66K,,TS,Check in,-,66755,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2024-04-05 10:21:10,VLQHRI,G3S66K,,TS,Check out,-,66774,ENGINEERING MATHEMATICS - II,"CHANDRASHEKAR, K S",RIT,RIT
2024-04-05 10:21:24,JMA7YH,XCVW24,MBA,PG,Check in,-,MB7734,SERVICE MARKETING PEOPLE TECHNOLOGY STRATEGY,"WIRTZ, JOCHEN",RIT,RIT
2024-04-05 10:40:58,L0HYL4,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,95011,DATA STRUCTURES USING C,"TENENBAUM, AARON",RIT,RIT
2024-04-05 10:41:09,L0HYL4,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,100023,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2024-04-05 10:41:43,TNH4N3,XK3W1N,,TS,Check out,-,67287,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION",HOPCROFT J E,RIT,RIT
2024-04-05 10:48:03,BOQSOQ,IUP0LX,,UG,Check in,-,100961,FUNDAMENTALS OF DATABASE SYSTEM,ELMASRI RAMEZ NAVETHE SHAMKANT B,RIT,RIT
2024-04-05 10:48:12,BOQSOQ,IUP0LX,,UG,Check in,-,99394,ARIFICIAL INTELLIGENCE A MODERN APPROACH,"RUSSELL,STUART AND NORVIG,PETER",RIT,RIT
2024-04-05 10:54:51,X3E01U,XCVW24,,TS,Check out,-,100845,ARTIFICIAL INTELIGENCE,KAUSHIK SAROJ,RIT,RIT
2024-04-05 10:54:57,X3E01U,XCVW24,,TS,Check out,-,87099,ARTIFICIAL INTELLIGENCE A MODERN APPROACH,RUSSELL,RIT,RIT
2024-04-05 10:55:03,X3E01U,XCVW24,,TS,Check out,-,82501,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ",RIT,RIT
2024-04-05 10:55:47,PR5ZU6,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,102203,DEEP LEARNING FOR DUMMIES,JOHN APUL MULLER,RIT,RIT
2024-04-05 10:56:16,APJX8N,XCVW24,CSE_CY,UG,Check in,-,101363,PYTHAN MACHINE LEARNING,RACHIKA SEBASTIAN MIRJALI VAHID,RIT,RIT
2024-04-05 10:56:30,61U2ZZ,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,74978,FUNDAMENTALS OF HEAT AND MASS TRANSFER,M. THIRUMALESHWAR,RIT,RIT
2024-04-05 10:57:24,IL0S19,XCVW24,EIE,ST,Check in,-,52889,JAVA SCRIPT BIBLE,"GOODMAN, DANNY",RIT,RIT
2024-04-05 10:57:34,XFHEVK,XCVW24,EIE,ST,Renew,-,92239,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2024-04-05 10:58:13,HAMW08,XCVW24,EIE,ST,Renew,-,92276,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-04-05 10:59:18,QY55N0,XCVW24,MCA,PG,Check in,-,MC1943,TREATISE ON DISCRETE MATHEMATICAL STRUCTURES,,RIT,RIT
2024-04-05 11:00:13,IQSSOV,XCVW24,,PG,Check in,-,MC688,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2024-04-05 11:00:55,IQSSOV,XCVW24,,PG,Check in,-,MC1104,UNIX AND SHELL PROGRAMMING: A TEXT BOOK,FOROUZAN BEHROUZ A,RIT,RIT
2024-04-05 11:01:57,VTZDKD,XCVW24,MCA,PG,Check in,-,MC1340,COMPLETE REFERENCE: UNIX,"ROSEN, H KENNETH",RIT,RIT
2024-04-05 11:02:29,HAMW08,XCVW24,EIE,ST,Other,-242.0000,,,,,
2024-04-05 11:03:32,GQQDYR,XCVW24,ME,ST,Renew,-,76807,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2024-04-05 11:03:41,GQQDYR,XCVW24,ME,ST,Renew,-,93399,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-04-05 11:04:11,JX5G2D,XCVW24,MCA,PG,Check in,-,100942,DISCRETE MATHEMATICS & ITS APPLICATION,ROSEN KENNETH H KRITHIVASAN KAMALA,RIT,RIT
2024-04-05 11:07:00,8IMSJI,XCVW24,MCA,PG,Check in,-,MC658,UNIX: CONCEPTS AND APPLICATIONS,"DAS, SUMITHABHA",RIT,RIT
2024-04-05 11:07:15,8IMSJI,XCVW24,MCA,PG,Check in,-,MC3890,DISCRETE AND COMBINATORIAL MATHEMATICS: AN APPLIED INTRODUCTION,"GRIMALDI, RALPH P",RIT,RIT
2024-04-05 11:11:41,61U2ZZ,XCVW24,UNDER GRADUATION(UG),ST,Check out,-,97613,THERMODYNAMICS: BASIC AND APPLIED,"GANESAN, V.",RIT,RIT
2024-04-05 11:11:48,61U2ZZ,XCVW24,UNDER GRADUATION(UG),ST,Check out,-,86617,THEORY OF MACHINES,KHURMI,RIT,RIT
2024-04-05 11:12:21,37N68Z,XCVW24,MCA,PG,Check in,-,MC191,DATA STRUCTURES USING C AND C++,"LANGSAM, YEDIDYAH",RIT,RIT
